"aou","stateroute","occ","presence.x","latitude","longitude","predicted_max_pres"
5900,69127,0,0,42.5330796,-122.7954061,1
5900,69251,0,0,42.7381828,-122.5754307,1
5900,81029,0,0,43.8204584,-103.640174,1
5900,85004,0,0,40.4591417,-114.0286489,1
5900,85109,0,0,39.6107407,-113.4837109,1
5900,85112,0,0,39.0822697,-110.6649019,1
5900,85123,0,0,37.6748957,-109.4037019,1
5900,85169,0,0,37.0690767,-113.7700499,0
5900,85317,0,0,38.9815407,-110.1670069,0
5900,85318,0,0,38.1882837,-109.4157869,1
5900,92083,0,0,42.5664457,-106.9904259,1
5900,92085,0,0,42.2409977,-106.4130859,1
5900,92120,0,0,42.8372527,-105.8112249,1
5930,2001,1,1,34.868688,-87.6041417,1
5930,2014,1,1,33.4549551,-86.6010915,1
5930,2022,1,1,32.442715,-87.2158334,1
5930,2024,1,1,32.1312407,-86.2754989,1
5930,2025,1,1,32.6594297,-86.7017714,1
5930,2029,1,1,32.1473077,-85.0626449,1
5930,2043,1,1,33.1156047,-87.1007539,1
5930,2045,1,1,34.1311637,-87.7621469,1
5930,2047,1,1,33.1379607,-87.8205274,1
5930,2050,1,1,32.3276808,-86.7118894,1
5930,2057,1,1,34.4236313,-87.3907904,1
5930,2059,1,1,33.2811827,-88.0092154,1
5930,2060,1,1,33.2638251,-87.4241383,1
5930,2065,1,1,32.4341515,-85.8711729,1
5930,2072,1,1,34.9292307,-86.9887629,1
5930,2105,1,1,34.2126918,-86.4734413,1
5930,2111,1,1,33.6296357,-85.7466579,1
5930,2156,1,1,33.2905307,-86.3312989,1
5930,2162,1,1,33.9413322,-85.450491,1
5930,2164,1,1,32.822371,-86.1117753,1
5930,2204,1,1,34.7575557,-85.8594579,1
5930,2205,1,1,33.6853138,-88.1671198,1
5930,2211,1,1,32.4860839,-86.5697685,1
5930,2212,1,1,32.5033347,-85.2532189,1
5930,2213,1,1,31.1365731,-88.2207774,1
5930,6032,0.866666666666667,1,31.5175977,-110.7949529,0
5930,6071,1,1,33.8177037,-111.6398389,0
5930,6078,1,1,32.5434377,-110.5053099,0
5930,6233,0.733333333333333,1,31.75871,-109.73797,1
5930,7005,1,1,33.3755757,-93.4706879,1
5930,7008,1,1,34.9269397,-90.5065699,1
5930,7010,1,1,34.0487397,-91.4995419,1
5930,7015,1,1,34.9704407,-94.0440279,1
5930,7019,1,1,35.9114603,-91.3426352,1
5930,7020,1,1,35.6330837,-92.7182699,1
5930,7023,1,1,35.7806777,-93.0696409,1
5930,7024,1,1,35.3514159,-94.3318236,1
5930,7028,1,1,36.1206137,-93.2802279,1
5930,7109,1,1,34.7008083,-91.7077371,1
5930,7111,1,1,34.7023815,-92.8007333,1
5930,18003,1,1,41.7026037,-72.5159969,1
5930,18008,1,1,41.5493443,-73.2167392,1
5930,18009,1,1,41.5387127,-73.5009399,1
5930,18102,1,1,41.7378788,-72.9270422,1
5930,21001,1,1,39.5003037,-75.6860679,1
5930,21003,1,1,38.9594417,-75.5366119,1
5930,21010,1,1,38.7480537,-75.2899489,1
5930,21105,1,1,39.3705837,-75.6392639,1
5930,21109,1,1,38.7324037,-75.4638509,1
5930,25010,1,1,30.2734632,-83.8569684,1
5930,25014,1,1,29.1916199,-82.394802,1
5930,25018,1,1,29.8899427,-81.3438119,1
5930,25021,1,1,29.8970697,-81.8343049,1
5930,25022,1,1,28.1788407,-81.8605659,1
5930,25024,1,1,27.3232866,-81.4189503,1
5930,25025,1,1,28.7481187,-80.8712309,1
5930,25027,1,1,27.6610372,-82.1462286,1
5930,25028,1,1,25.7510497,-80.9676799,1
5930,25031,1,1,26.9657323,-80.3854635,1
5930,25062,1,1,29.9468226,-84.340943,1
5930,25066,1,1,28.6471072,-82.1719367,1
5930,25067,1,1,28.1011187,-80.8980039,1
5930,25069,1,1,28.3225489,-81.3372759,1
5930,25073,1,1,27.7611546,-81.4536353,1
5930,25074,1,1,27.2364427,-80.5471555,1
5930,25081,1,1,26.5587549,-81.126711,1
5930,25084,1,1,29.6862263,-83.0674784,1
5930,25086,1,1,26.9459847,-81.7610009,1
5930,25087,1,1,25.9322682,-81.6570333,0
5930,25113,1,1,29.4553574,-82.119094,1
5930,25132,1,1,26.9297114,-82.0333415,1
5930,25175,1,1,27.8610752,-80.4489977,1
5930,27006,1,1,30.8199147,-84.5234609,1
5930,27010,1,1,31.7456477,-84.7198949,1
5930,27014,1,1,32.3986852,-83.4524425,1
5930,27015,1,1,33.0058447,-83.9907256,1
5930,27027,1,1,34.0545254,-84.7868559,1
5930,27031,1,1,33.5197045,-83.0957341,1
5930,27033,1,1,32.1823297,-84.2682799,1
5930,27036,1,1,33.5381995,-85.2533567,1
5930,27046,1,1,33.1053145,-83.8122125,1
5930,27050,1,1,32.1747043,-82.9529801,1
5930,27057,1,1,30.6653217,-83.80112,1
5930,34001,1,1,42.2101956,-90.0603721,1
5930,34002,1,1,42.1593177,-89.3321502,1
5930,34003,1,1,42.0711057,-89.0756312,1
5930,34014,1,1,41.9335847,-88.1879809,1
5930,34020,1,1,40.2137205,-91.1829978,1
5930,34022,1,1,40.6514497,-90.9814019,1
5930,34025,1,1,40.6004653,-89.6657014,1
5930,34027,1,1,40.6045464,-89.3175167,1
5930,34029,0.933333333333333,1,40.9275498,-88.95069,1
5930,34030,1,1,40.0787817,-88.5584799,1
5930,34031,1,1,40.7143846,-88.5637682,1
5930,34032,1,1,40.8985328,-88.6754284,1
5930,34038,1,1,39.799577,-90.4109104,1
5930,34041,1,1,39.4800841,-89.2690071,1
5930,34042,1,1,39.3998674,-89.2049844,1
5930,34044,1,1,39.8947071,-88.103613,1
5930,34046,1,1,39.3149204,-88.195176,1
5930,34049,1,1,38.3851828,-90.2587326,1
5930,34051,1,1,38.6981367,-89.5364836,1
5930,34052,1,1,38.6699717,-89.6602444,1
5930,34053,1,1,38.3511978,-89.2943026,1
5930,34059,1,1,37.2325914,-89.2352685,1
5930,34060,1,1,37.9708433,-89.7475091,1
5930,34061,1,1,37.3198861,-88.9437782,1
5930,34063,1,1,37.0730417,-88.5193033,1
5930,34065,1,1,42.1401616,-89.7648861,1
5930,34066,1,1,42.3994754,-88.9154674,1
5930,34067,1,1,41.3410603,-90.5307719,1
5930,34070,1,1,40.0572405,-91.1273048,1
5930,34071,1,1,40.3045239,-90.1357207,1
5930,34074,1,1,39.2888385,-90.550608,1
5930,34075,1,1,39.3988002,-89.8313118,1
5930,34079,1,1,38.0393916,-88.2081104,1
5930,34080,1,1,37.2026548,-89.274296,1
5930,34302,1,1,42.4617907,-89.3817229,1
5930,34304,1,1,41.0847167,-90.9006359,1
5930,34306,0.933333333333333,1,41.5971421,-88.4356718,1
5930,34308,1,1,40.2639127,-89.1297627,1
5930,34312,1,1,39.8173797,-90.4058819,1
5930,34314,1,1,39.9526337,-88.6689458,1
5930,34316,1,1,38.8433817,-89.3901378,1
5930,34318,1,1,37.8620527,-89.0775209,1
5930,35005,1,1,41.0254887,-86.2808379,1
5930,35009,1,1,41.6024567,-84.9394079,1
5930,35010,1,1,40.6790779,-87.3633993,1
5930,35011,1,1,40.4076491,-87.0361216,1
5930,35012,1,1,40.7078507,-86.8139639,1
5930,35013,1,1,40.5842651,-86.1842198,1
5930,35014,1,1,40.1495187,-86.6959256,1
5930,35021,1,1,39.3319867,-87.3743359,1
5930,35035,1,1,38.7744667,-86.7647789,1
5930,35037,1,1,38.9190517,-86.1929939,1
5930,35038,1,1,38.6631267,-85.9410399,1
5930,35306,1,1,40.1985767,-86.4502189,1
5930,35313,1,1,39.125475,-87.0543672,1
5930,35314,1,1,38.7671667,-86.5484989,1
5930,35315,1,1,38.9509067,-85.1623379,1
5930,36001,1,1,40.7698922,-91.6797963,1
5930,36002,1,1,40.6527332,-92.8864804,1
5930,36006,1,1,41.9751747,-90.2964159,1
5930,36013,1,1,41.6586017,-94.1444549,1
5930,36015,1,1,41.4483667,-95.7265309,1
5930,36028,1,1,42.4902437,-96.3743819,1
5930,38006,1,1,37.3190352,-97.349158,1
5930,38007,1,1,37.2322087,-97.2582029,1
5930,38014,1,1,38.9715017,-95.9097289,1
5930,38015,1,1,38.5354618,-95.8576087,1
5930,38016,1,1,38.9939527,-96.9002609,1
5930,38017,1,1,38.3623234,-96.5605733,1
5930,38019,1,1,39.0607981,-97.1112208,1
5930,38021,1,1,38.5515107,-98.0351929,1
5930,38025,0.533333333333333,1,39.5831024,-100.3295925,1
5930,38026,1,1,39.0805438,-95.5671042,1
5930,38027,1,1,39.251508,-95.5347369,1
5930,38028,1,1,39.9000807,-96.8711409,1
5930,38030,1,1,39.9367553,-97.0124144,1
5930,38032,1,1,39.3447742,-98.7508415,1
5930,38037,0.0666666666666667,1,37.3143937,-100.4350879,1
5930,38105,1,1,37.3003447,-96.1012279,1
5930,38118,1,1,38.9147327,-97.3687519,1
5930,38302,1,1,37.3690207,-95.4488589,1
5930,38304,1,1,37.7959759,-97.4634159,1
5930,38312,1,1,38.2039494,-97.2078887,1
5930,38317,1,1,39.7839097,-95.2272709,1
5930,39002,1,1,36.9068375,-88.8622638,1
5930,39003,1,1,36.6896267,-88.1808759,1
5930,39006,1,1,36.9907469,-86.6314152,1
5930,39008,1,1,36.8194377,-85.7169959,1
5930,39009,1,1,36.7007807,-85.2699359,1
5930,39010,1,1,36.6171577,-84.9933879,1
5930,39011,1,1,36.8211687,-84.8339909,1
5930,39022,1,1,37.470864,-84.8112865,1
5930,39023,1,1,37.9849668,-84.8137054,1
5930,39025,1,1,37.4126457,-85.1284099,1
5930,39026,1,1,37.9353872,-85.0956126,1
5930,39039,1,1,38.7213307,-84.8237459,1
5930,39041,1,1,38.3791569,-84.5727271,1
5930,39044,1,1,38.2051493,-83.9295763,1
5930,42016,1,1,30.8315727,-93.3184289,1
5930,42056,1,1,30.4099932,-93.1678412,1
5930,42101,1,1,29.6924898,-89.9669461,1
5930,42119,1,1,31.5639297,-92.963258,1
5930,44007,0.266666666666667,1,44.6261727,-70.9614079,1
5930,44012,0.933333333333333,1,44.1485557,-70.5624489,1
5930,44013,0.4,1,44.3340297,-70.2908259,1
5930,44019,0.666666666666667,1,44.9876199,-69.4360208,1
5930,44120,0.866666666666667,1,44.5995807,-69.5425659,1
5930,45102,0.0666666666666667,1,49.56482,-96.88941,0
5930,46003,1,1,39.4387843,-79.1698659,1
5930,46005,1,1,39.6151476,-78.8123259,1
5930,46006,1,1,39.6129717,-77.8655019,1
5930,46011,1,1,39.1514457,-77.0930269,1
5930,46013,1,1,39.516536,-77.0384304,1
5930,46014,1,1,39.6423121,-77.0236228,1
5930,46015,1,1,39.6359624,-76.9692792,1
5930,46016,1,1,39.5515705,-76.8137896,1
5930,46029,1,1,38.5217447,-76.8406989,1
5930,46030,1,1,38.6021387,-77.0780349,1
5930,46031,1,1,38.5960742,-77.0558732,1
5930,46032,1,1,39.628083,-76.00685,1
5930,46033,1,1,39.52083,-75.94228,1
5930,46035,1,1,39.276509,-75.7640082,1
5930,46036,1,1,39.2640947,-76.1481269,1
5930,46037,1,1,39.10312,-76.192383,1
5930,46038,1,1,38.783977,-75.8845056,1
5930,46039,1,1,38.8211117,-75.9331139,1
5930,46040,1,1,38.7863193,-76.075195,1
5930,46042,1,1,38.3676908,-76.2432656,1
5930,46043,1,1,38.5258637,-76.2101023,1
5930,46044,1,1,38.5203297,-75.7964256,1
5930,46046,1,1,38.4485307,-75.7898657,1
5930,46047,1,1,38.1651924,-75.5797027,1
5930,46048,1,1,38.2256736,-75.2663372,1
5930,46052,1,1,39.3377737,-79.3101889,1
5930,46055,1,1,39.6919359,-78.4102428,1
5930,46102,1,1,39.5399409,-79.1662387,1
5930,46123,1,1,38.9888945,-76.6695275,1
5930,46126,1,1,38.5019497,-76.5743599,1
5930,47001,1,1,41.750876,-70.1656255,0
5930,47014,1,1,42.2697823,-72.3589728,1
5930,47019,1,1,42.3761743,-72.8474923,1
5930,47102,1,1,41.3440727,-70.7828989,0
5930,47112,1,1,42.4447746,-71.8486346,1
5930,49014,0.133333333333333,1,46.3573017,-86.3861779,1
5930,49017,1,1,44.4308,-86.1283614,1
5930,49018,0.933333333333333,1,43.9040607,-86.2186454,1
5930,49033,1,1,43.0602167,-85.8872149,1
5930,49036,1,1,42.0493317,-85.7234329,1
5930,49038,1,1,43.5961937,-85.1256579,1
5930,49055,1,1,42.1013065,-84.8081892,1
5930,49070,1,1,43.5141478,-82.674596,1
5930,49073,1,1,42.6584657,-82.8972629,1
5930,49131,1,1,43.7069417,-85.4353239,1
5930,49165,1,1,43.2370751,-83.2549351,1
5930,49172,1,1,42.7806417,-82.5527429,1
5930,50001,1,1,43.8139858,-91.6904455,1
5930,50003,0.4,1,43.8179682,-93.4993444,1
5930,50008,1,1,44.6596006,-93.3337301,1
5930,50009,1,1,44.9718866,-93.4716124,1
5930,50015,0.933333333333333,1,45.6049323,-93.8828669,1
5930,50042,0.0666666666666667,1,47.7910956,-95.118355,0
5930,50047,0.0666666666666667,1,48.9594807,-94.9927589,0
5930,50055,1,1,43.6884582,-93.0194666,1
5930,50064,0.733333333333333,1,45.2573787,-94.8259589,1
5930,50068,0.0666666666666667,1,46.3901207,-93.0960859,0
5930,51023,1,1,33.1507326,-88.6241136,1
5930,51030,1,1,30.8158367,-88.7684399,1
5930,51113,1,1,33.5589457,-89.3902589,1
5930,51119,1,1,30.6193407,-89.5109799,1
5930,52001,1,1,36.8252566,-89.2477946,1
5930,52002,1,1,36.5936897,-90.7479869,1
5930,52004,1,1,36.857026,-92.5003493,1
5930,52007,1,1,37.3066269,-89.526555,1
5930,52010,1,1,37.3759607,-91.5529269,1
5930,52011,1,1,37.9039787,-91.4239279,1
5930,52014,1,1,37.4542087,-93.513291,1
5930,52019,1,1,38.9160367,-91.6100939,1
5930,52027,1,1,39.4571477,-92.1893609,1
5930,52052,1,1,36.9623781,-90.5490559,1
5930,52053,1,1,36.7289917,-90.9894119,1
5930,52054,1,1,36.6429207,-92.9744729,1
5930,52056,1,1,37.2408609,-89.8075467,1
5930,52066,1,1,39.7948327,-93.1267409,1
5930,52067,1,1,39.3970207,-94.5010299,1
5930,52068,1,1,40.1681387,-92.5154419,1
5930,52109,1,1,37.6701567,-90.6467484,1
5930,52131,1,1,39.7131417,-94.0662299,1
5930,54007,1,1,40.6406757,-98.8760679,1
5930,54012,1,1,41.1764063,-96.1391528,1
5930,54022,1,1,42.1915702,-96.7354923,1
5930,56041,0.4,1,45.63438,-65.79995,1
5930,58001,1,1,42.9015085,-71.8661202,1
5930,58003,1,1,42.8007764,-72.1685998,1
5930,58004,1,1,43.2321417,-70.9134599,1
5930,58007,1,1,43.2494327,-71.6191959,1
5930,58008,1,1,43.2499219,-71.1982777,1
5930,58009,0.933333333333333,1,43.3742607,-71.6070436,1
5930,58010,1,1,43.4146177,-71.204272,1
5930,58011,0.4,1,43.4568165,-71.8805982,1
5930,58013,1,1,43.0263963,-72.3814817,1
5930,58014,1,1,43.0768236,-72.2121162,1
5930,58017,0.266666666666667,1,44.3571867,-71.3885019,1
5930,58019,0.266666666666667,1,44.6075764,-71.3190129,1
5930,58021,0.0666666666666667,1,44.8672811,-71.3006396,1
5930,58102,1,1,42.9513695,-71.0680056,1
5930,59003,1,1,39.5314149,-75.1074594,1
5930,59010,1,1,40.5089177,-74.9307429,1
5930,59013,1,1,40.1672217,-74.0627799,0
5930,59019,1,1,41.1181687,-74.7967659,1
5930,59020,1,1,40.6572687,-75.0997599,1
5930,59021,1,1,41.3073947,-74.6772749,1
5930,60023,0.6,1,33.0896297,-104.8270959,0
5930,60075,1,1,32.3972197,-108.7266319,1
5930,60126,0.0666666666666667,1,32.5335077,-107.4876559,1
5930,61022,0.866666666666667,1,42.4363317,-74.1520169,1
5930,61029,1,1,42.5686667,-75.1557779,1
5930,61031,1,1,42.3180237,-75.5570359,1
5930,61034,1,1,42.4378997,-75.0998799,1
5930,61045,0.8,1,42.2779527,-77.9436889,1
5930,61047,1,1,42.8999277,-77.1187369,1
5930,61048,1,1,42.7793497,-77.2581629,1
5930,61049,1,1,42.6688307,-77.2251299,1
5930,61053,1,1,42.6805707,-78.8216099,1
5930,61056,1,1,42.2769437,-78.8989789,1
5930,61057,1,1,42.5957057,-78.3611669,1
5930,61059,1,1,42.0548007,-78.9408579,1
5930,61064,1,1,43.0697617,-78.8506549,1
5930,61065,1,1,43.2572547,-79.0022969,1
5930,61089,1,1,43.2100377,-73.3079649,1
5930,61093,0.466666666666667,1,43.5327757,-73.7953919,1
5930,61111,1,1,42.0836187,-78.5902949,1
5930,61121,0.6,1,42.0781957,-74.9852279,1
5930,61123,1,1,42.5913477,-74.9252479,1
5930,63002,1,1,34.95713,-76.65516,1
5930,63003,1,1,34.1327657,-77.8775469,1
5930,63004,1,1,34.5342189,-78.0716243,1
5930,63010,1,1,35.9691437,-77.4434709,1
5930,63011,1,1,35.2819414,-77.7112775,1
5930,63014,1,1,35.9898149,-79.4688523,1
5930,63024,1,1,36.2540309,-77.9795614,1
5930,63027,1,1,36.2898447,-80.6415019,1
5930,63031,1,1,36.0168463,-81.8815194,1
5930,63101,1,1,33.9225168,-78.2125169,0
5930,63108,1,1,35.0476517,-76.9044781,1
5930,63121,1,1,35.5865273,-82.4803436,1
5930,63202,1,1,34.9312881,-76.8406017,1
5930,63204,1,1,34.5909333,-77.7928721,1
5930,63205,1,1,34.4014777,-78.0548779,1
5930,63208,1,1,35.4900673,-76.543981,1
5930,63217,1,1,35.9287265,-80.7208082,1
5930,63221,1,1,35.2966047,-82.3863829,1
5930,63222,1,1,35.1673667,-84.0448309,1
5930,63228,1,1,36.2714197,-81.5907129,1
5930,63304,1,1,36.176991,-78.2113363,1
5930,63307,1,1,34.9969557,-83.9654629,1
5930,63308,1,1,35.1436807,-82.8386369,1
5930,63311,1,1,35.1020747,-77.1960089,1
5930,63313,1,1,35.7523027,-77.2310819,1
5930,65033,0.333333333333333,1,44.75239,-65.46909,0
5930,66003,1,1,41.6511517,-84.5147859,1
5930,66005,1,1,41.0376017,-82.9962929,1
5930,66011,1,1,41.2506217,-82.2354939,1
5930,66015,1,1,41.1788496,-81.002582,1
5930,66021,1,1,41.6803821,-80.7420743,1
5930,66025,1,1,40.9809757,-84.1972889,1
5930,66042,1,1,40.4600977,-82.7639629,1
5930,66064,1,1,39.3611652,-83.8637013,1
5930,66067,1,1,39.6821707,-83.8036269,1
5930,66075,1,1,39.9655986,-82.5305735,1
5930,66080,1,1,39.4158977,-81.3554829,1
5930,66087,1,1,38.8817267,-82.7884369,1
5930,66107,1,1,41.5440972,-83.4580032,1
5930,66165,1,1,39.5569036,-83.8484908,1
5930,66168,1,1,39.8881087,-83.9166709,1
5930,67011,1,1,35.8426817,-94.8876259,1
5930,67015,1,1,35.7262277,-96.1218109,1
5930,67017,1,1,35.1750957,-97.4236139,1
5930,67020,1,1,35.4656557,-99.7351069,1
5930,67022,1,1,36.9292257,-94.6982489,1
5930,67023,1,1,36.9173437,-95.1256319,1
5930,67061,1,1,35.3485437,-98.3945919,1
5930,67065,0.133333333333333,1,36.7524787,-96.3635719,1
5930,67067,1,1,36.6516197,-98.1634589,1
5930,67125,1,1,36.3614547,-96.0493689,1
5930,68005,1,1,43.95838,-79.91673,1
5930,68006,1,1,43.55513,-79.76023,1
5930,68007,1,1,43.09018,-80.85084,1
5930,68012,0.8,1,44.26177,-76.7748,1
5930,68014,1,1,44.0782,-77.37166,1
5930,68015,0.866666666666667,1,44.35414,-77.00984,1
5930,68018,0.866666666666667,1,44.72102,-79.64115,1
5930,68022,0.733333333333333,1,44.3202,-81.23315,1
5930,68025,0.2,1,45.56464,-76.91573,1
5930,68026,0.2,1,45.50222,-77.74688,1
5930,68028,0.0666666666666667,1,45.21508,-79.79383,1
5930,68037,0.2,1,45.78934,-81.73699,1
5930,68113,0.866666666666667,1,44.845,-76.36333,1
5930,68117,0.533333333333333,1,44.2882,-78.07563,1
5930,68119,1,1,44.33161,-79.18377,1
5930,68203,1,1,42.94872,-81.65363,1
5930,68209,1,1,43.3777,-81.15629,1
5930,68216,1,1,44.26666,-77.36666,1
5930,68219,1,1,44.02166,-79.96892,1
5930,68225,0.933333333333333,1,45.4745,-76.11583,1
5930,68308,1,1,43.38382,-80.22835,1
5930,72002,1,1,41.6375228,-80.4945401,1
5930,72004,1,1,41.7146604,-80.3204561,1
5930,72006,1,1,41.5335247,-79.3470999,1
5930,72009,1,1,41.2987587,-79.0916519,1
5930,72010,1,1,41.6359508,-79.0433273,1
5930,72012,1,1,41.3997727,-79.2031479,1
5930,72013,0.933333333333333,1,41.1631773,-78.0649572,1
5930,72015,1,1,41.6864267,-78.3955159,1
5930,72016,1,1,41.5603287,-78.8505629,1
5930,72017,1,1,41.4207597,-78.7387779,1
5930,72021,1,1,41.2725507,-77.2415709,1
5930,72023,1,1,41.553018,-77.9672237,1
5930,72025,1,1,41.0712247,-77.2939995,1
5930,72029,1,1,41.3121387,-76.6638159,1
5930,72031,1,1,41.7460317,-76.0235889,1
5930,72033,1,1,41.9588688,-76.0658601,1
5930,72034,1,1,41.4410897,-76.9073399,1
5930,72035,1,1,41.2289,-76.4559998,1
5930,72036,1,1,41.1152527,-76.4792479,1
5930,72047,1,1,40.1607284,-80.3456272,1
5930,72049,1,1,40.6243617,-79.2376019,1
5930,72050,1,1,40.8479343,-79.5569899,1
5930,72052,1,1,40.4897627,-79.4811859,1
5930,72053,1,1,40.9651065,-79.7089598,1
5930,72054,1,1,40.6673234,-79.2349941,1
5930,72056,1,1,40.8006168,-79.3662002,1
5930,72057,1,1,40.4757717,-78.9943469,1
5930,72060,1,1,40.9149712,-78.0608234,1
5930,72061,1,1,40.428119,-78.203532,1
5930,72062,1,1,40.4467888,-78.339499,1
5930,72063,1,1,40.7309987,-78.2178879,1
5930,72064,1,1,40.5712157,-78.1386279,1
5930,72071,1,1,40.6956947,-77.8942099,1
5930,72072,1,1,40.5680517,-77.3969039,1
5930,72076,1,1,40.2118951,-76.7190419,1
5930,72083,1,1,40.7874732,-75.9610008,1
5930,72084,1,1,40.168557,-75.4610252,1
5930,72086,1,1,40.8040057,-75.3435909,1
5930,72088,1,1,39.9302972,-80.0595075,1
5930,72090,1,1,39.8744757,-79.0688169,1
5930,72091,1,1,39.7803177,-78.9557489,1
5930,72107,1,1,41.9931298,-79.1534323,1
5930,72126,0.933333333333333,1,41.4517767,-77.2775949,1
5930,72132,1,1,41.546735,-76.9628251,1
5930,72151,1,1,40.3748197,-79.5781489,1
5930,72155,1,1,40.1983067,-79.2656249,1
5930,72165,1,1,40.3267106,-77.3695842,1
5930,72173,1,1,40.5023917,-76.9345269,1
5930,72177,1,1,40.2721512,-76.4627658,1
5930,72192,1,1,39.8666007,-78.1771689,1
5930,72193,1,1,39.9812621,-77.2339653,1
5930,72194,1,1,39.7442404,-77.4911579,1
5930,72195,1,1,39.7690727,-76.4670089,1
5930,76001,0.733333333333333,1,45.55411,-76.11098,1
5930,76004,1,1,45.08068,-73.33089,1
5930,76005,1,1,45.72505,-73.40518,1
5930,76009,0.733333333333333,1,45.24805,-72.86899,1
5930,76190,0.133333333333333,1,45.32095,-70.90047,1
5930,76302,0.866666666666667,1,45.52493,-75.85907,1
5930,80002,1,1,33.2862522,-79.6942904,1
5930,80003,1,1,32.2511024,-81.0334581,1
5930,80011,1,1,34.1944419,-80.2141711,1
5930,80018,1,1,34.6616003,-83.2805093,1
5930,80021,1,1,33.8064239,-82.2729506,1
5930,80051,1,1,34.0395565,-82.0911916,1
5930,80055,1,1,33.1451427,-81.0479519,1
5930,80116,1,1,34.6896995,-82.6539427,1
5930,81001,0.2,1,43.3306215,-96.8856776,1
5930,81003,0.0666666666666667,1,43.9499467,-97.4702229,1
5930,81010,0.0666666666666667,1,44.2320836,-96.9486732,1
5930,82006,1,1,35.3612207,-89.0787139,1
5930,82009,1,1,35.4115013,-88.5485594,1
5930,82010,1,1,35.3431047,-88.8148959,1
5930,82016,1,1,35.8791357,-87.3276749,1
5930,82020,1,1,36.5086597,-86.6658089,1
5930,82023,1,1,35.7357596,-86.1676666,1
5930,82025,1,1,36.0984567,-85.7051469,1
5930,82026,1,1,36.5041157,-85.6700349,1
5930,82034,1,1,36.0487507,-84.3482669,1
5930,82041,1,1,36.0465477,-82.9128272,1
5930,82042,1,1,36.3180044,-82.077152,1
5930,82130,1,1,35.3018852,-85.1666632,1
5930,83011,1,1,28.9083337,-95.6139832,1
5930,83017,1,1,28.6737143,-98.38854,1
5930,83020,1,1,29.6706502,-94.3415601,1
5930,83024,1,1,29.0185167,-96.9354075,1
5930,83026,1,1,29.7858555,-97.0259942,1
5930,83033,1,1,30.7110692,-94.9336495,1
5930,83041,1,1,30.9594551,-98.7351553,1
5930,83042,1,1,30.3551169,-99.1490406,1
5930,83043,1,1,30.9858627,-99.4476549,1
5930,83045,1,1,31.8819446,-94.5202804,1
5930,83051,1,1,31.1829158,-97.9068817,1
5930,83054,1,1,31.2869724,-99.5652708,1
5930,83064,1,1,32.1649434,-98.0495578,1
5930,83072,1,1,33.6818377,-96.7585531,1
5930,83074,1,1,33.0581596,-97.460791,1
5930,83075,1,1,33.5610847,-97.2713009,1
5930,83082,0.0666666666666667,1,29.1904253,-103.0065204,0
5930,83092,0.933333333333333,1,33.1811653,-101.5601204,1
5930,83140,1,1,30.2495701,-98.0582098,1
5930,83273,1,1,33.3677874,-96.0651288,1
5930,83311,1,1,29.9141577,-94.0432501,1
5930,83317,1,1,29.5379301,-100.0117796,1
5930,83319,0.733333333333333,1,29.1679858,-103.6103013,0
5930,83323,1,1,30.2009897,-96.6532289,1
5930,83326,1,1,30.3038597,-99.7103499,1
5930,83351,1,1,32.3141319,-97.4981958,1
5930,83359,1,1,33.1368767,-96.1615219,1
5930,83368,1,1,34.6030047,-100.7371219,1
5930,87009,1,1,43.4057997,-73.0190299,1
5930,87015,0.333333333333333,1,44.3378666,-72.4028527,1
5930,87022,1,1,44.5286856,-73.1718258,1
5930,88004,1,1,38.1909534,-79.1647743,1
5930,88005,1,1,38.5758867,-78.5051729,1
5930,88007,1,1,38.8163337,-78.5638129,1
5930,88014,1,1,37.0178877,-81.9476239,1
5930,88023,1,1,37.7014449,-78.7872126,1
5930,88026,1,1,37.9811797,-77.8218239,1
5930,88028,1,1,37.2171627,-77.6223439,1
5930,88029,1,1,37.6595013,-76.341428,1
5930,88042,1,1,36.6079187,-78.0088473,1
5930,88043,1,1,36.6057147,-77.1454409,1
5930,88044,1,1,36.5960851,-77.2865338,1
5930,88048,1,1,36.7293227,-76.0167249,1
5930,88051,1,1,37.0463681,-79.076783,1
5930,90003,1,1,37.6627657,-80.3143619,1
5930,90014,1,1,38.793062,-81.4097591,1
5930,90016,1,1,38.7133034,-81.0222682,1
5930,90019,1,1,38.5848407,-81.7998809,1
5930,90026,1,1,38.8296121,-80.7951792,1
5930,90030,1,1,38.3707667,-79.8181159,1
5930,90037,1,1,39.9139422,-80.7304852,1
5930,90041,1,1,39.652653,-80.7730165,1
5930,90046,1,1,39.0940821,-79.935752,1
5930,90048,1,1,39.1823897,-78.5094379,1
5930,90140,1,1,39.1928067,-80.0991062,1
5930,91005,0.0666666666666667,1,46.7999037,-90.9468609,1
5930,91009,1,1,45.0280407,-92.7478269,1
5930,91010,1,1,45.3718767,-92.6673889,1
5930,91012,1,1,45.5969217,-92.2379749,1
5930,91013,0.933333333333333,1,45.5385417,-91.8894659,1
5930,91014,1,1,45.3129597,-91.4793629,1
5930,91015,0.666666666666667,1,45.8737727,-91.2353139,1
5930,91016,0.8,1,45.7114417,-91.1942679,1
5930,91017,0.866666666666667,1,45.1410957,-90.7920749,1
5930,91019,0.666666666666667,1,45.6572627,-90.1872869,1
5930,91020,0.8,1,45.3240447,-90.0875099,1
