"Aou","stateroute","occ","presence","latitude","longitude","pred_gam_occ","pres_2016","rescale"
4560,91313,1,1,44.9221977,-88.9391789,0.43561310798642,1,1
4560,7026,0,0,36.0989147,-91.7354059,0.401504381975152,1,1
4560,7038,0,0,35.939336,-92.442323,0.433357935943818,1,1
4560,7039,0,0,35.075027,-93.68179,0.38801206256932,1,1
4560,38018,0,0,38.9447217,-97.2984479,0.421426052539457,0,1
4560,38311,0,0,38.5224225,-96.9117521,0.527123407477696,1,1
4560,46001,0,0,39.5041468,-79.1557785,0.454946525945605,1,1
4560,46002,0,0,39.5398737,-79.1657189,0.444485494784872,0,1
4560,46051,0,0,39.6733819,-79.1632229,0.42835341993931,1,1
4560,46053,0,0,39.7216828,-78.9262269,0.501558779427761,1,1
4560,61090,0,0,43.2108147,-73.4141749,0.376363400954752,1,1
4560,63020,0,0,35.2667187,-82.6803659,0.381143247756585,1,1
4560,67001,0,0,34.5662622,-94.7071599,0.487394757011684,1,1
4560,67027,0,0,36.2318987,-97.6037139,0.374015559927531,1,1
4560,67060,0,0,35.7693995,-97.6918713,0.433964917717146,1,1
4560,67103,0,0,34.5284297,-95.3548669,0.41995813927674,0,1
4560,67161,0,0,35.3630177,-98.3946159,0.374707433642961,0,1
4560,72005,0,0,41.8051937,-79.9582379,0.380473383897495,1,1
4560,72007,0,0,41.9993537,-79.1302659,0.373208486199986,0,1
4560,72008,0,0,41.7528857,-79.9481349,0.387123525060737,1,1
4560,72014,0,0,41.6976452,-78.08346,0.385461232739254,0,1
4560,72019,0,0,41.6212967,-78.6077306,0.380814372130907,0,1
4560,72020,0,0,41.7379447,-78.1593319,0.371819534459368,1,1
4560,72022,0,0,41.6588017,-77.1203469,0.406629313672853,1,1
4560,72024,0,0,41.8772966,-77.4017208,0.376424261062922,0,1
4560,72026,0,0,41.4526027,-77.2776099,0.465704418315512,0,1
4560,72028,0,0,41.6430967,-77.9110382,0.395342599284341,1,1
4560,72032,0,0,41.5080627,-76.9536889,0.398457688224372,0,1
4560,72041,0,0,41.3403297,-75.2513179,0.37205020622488,0,1
4560,72042,0,0,41.2581129,-75.231938,0.381474925606987,1,1
4560,72055,0,0,40.2195367,-79.2174209,0.412919986680616,0,1
4560,72058,0,0,40.6677047,-78.5766909,0.438547681535743,1,1
4560,72089,0,0,39.9992837,-79.4499739,0.429199931727244,0,1
4560,72189,0,0,39.9853173,-79.4174638,0.436671425219478,1,1
4560,80031,0,0,34.926442,-83.014022,0.387120343969886,1,1
4560,83316,0,0,29.7514591,-99.7634879,0.447660139942685,0,1
4560,88003,0,0,38.2891547,-79.4594489,0.383656726670159,1,1
4560,88016,0,0,37.0806077,-80.6833109,0.370888768997795,0,1
4560,90005,0,0,37.3039582,-81.1552555,0.3899371432548,1,1
4560,90147,0,0,39.2175157,-79.2333049,0.399815077386017,1,1
4560,91011,0,0,45.9602047,-92.4981849,0.38179243639077,0,1
4560,91018,0,0,45.0888697,-90.5360189,0.393070558403655,0,1
4560,91021,0,0,45.2325217,-89.2840419,0.432719670940094,0,1
4560,91025,0,0,45.8427157,-88.8778549,0.389337948078747,0,1
4560,91026,0,0,45.4638297,-88.7750249,0.445583815755419,0,1
4560,91027,0,0,45.3745537,-88.6286329,0.461245142588246,0,1
4560,91036,0,0,44.8143967,-90.3574219,0.378958176120443,0,1
4560,91305,0,0,45.8488177,-91.3051159,0.409357929593566,1,1
4560,91307,0,0,45.6998027,-89.1251229,0.386257842209199,1,1
4560,91311,0,0,44.8877797,-90.3147969,0.374540619367024,0,1
4570,60052,1,1,36.4327042,-107.4794163,0.445306732990172,1,1
4570,60002,0,0,36.1676097,-107.7013619,0.331337524893193,1,1
4570,60007,0,0,35.7834627,-108.0570609,0.431802744529315,0,1
4570,60008,0,0,35.7840111,-107.2646486,0.457389977472888,0,1
4570,60014,0,0,34.8555917,-107.3866879,0.355485820148738,0,1
4570,60058,0,0,35.4463117,-107.4433369,0.323123758268023,0,1
4570,60063,0,0,34.4625537,-108.7731399,0.332463772299872,0,1
4570,60158,0,0,35.4463117,-107.443336,0.323123758268023,0,1
4570,60163,0,0,34.5445357,-108.7904439,0.395981319928129,0,1
4570,89074,0,0,47.7443867,-120.6677929,0.330951530392914,0,1
4590,14319,1,1,37.1650627,-122.2276839,0.32512476076099,1,1
4590,17052,1,1,37.7907487,-108.0204389,0.430207855556722,1,1
4590,17222,0.933333333333333,1,37.7801857,-108.0888449,0.377026527398268,1,1
4590,89043,1,1,46.4024557,-121.5554509,0.309055309886534,1,1
4590,14008,0,0,40.4941127,-121.4255289,0.347249459950007,0,1
4590,14117,0,0,36.4664267,-118.6547779,0.320966684982672,0,1
4590,14205,0,0,37.2556212,-119.1614638,0.362894114113256,0,1
4590,14308,0,0,40.4976057,-121.4282989,0.347062056744449,1,1
4590,14413,0,0,40.3052152,-121.143089,0.333613454360173,1,1
4590,14429,0,0,41.0822737,-123.0816729,0.305004444183668,1,1
4590,17373,0,0,37.9427007,-107.8223959,0.32562669748658,0,1
4590,85306,0,0,40.6360057,-111.3142929,0.325734968849913,0,1
4590,89061,0,0,46.7412427,-121.9182969,0.319348576752361,1,1
4610,38016,1,1,38.9939527,-96.9002609,0.446114623925323,1,1
4610,46005,0.866666666666667,1,39.6151476,-78.8123259,0.449971944418557,1,1
4610,46036,1,1,39.2640947,-76.1481269,0.44481759498681,1,1
4610,46037,1,1,39.10312,-76.192383,0.47486164784594,1,1
4610,46040,0.866666666666667,1,38.7863193,-76.075195,0.425625598087764,1,1
4610,47102,0.933333333333333,1,41.3440727,-70.7828989,0.478528156462286,NA,1
4610,63004,0.866666666666667,1,34.5342189,-78.0716243,0.427036201511908,1,1
4610,63101,0.933333333333333,1,33.9225168,-78.2125169,0.415800859873421,1,1
4610,63204,1,1,34.5909333,-77.7928721,0.436344195464065,1,1
4610,67051,1,1,34.5280637,-94.9309459,0.407118621963629,1,1
4610,72062,1,1,40.4467888,-78.339499,0.436970050853508,1,1
4610,72063,1,1,40.7309987,-78.2178879,0.41124797135332,1,1
4610,72091,1,1,39.7803177,-78.9557489,0.497379254618173,0,1
4610,72126,1,1,41.4517767,-77.2775949,0.438463382117215,1,1
4610,72155,1,1,40.1983067,-79.2656249,0.486324000972661,1,1
4610,91012,1,1,45.5969217,-92.2379749,0.401486493822236,1,1
4610,91015,1,1,45.8737727,-91.2353139,0.435929528624319,1,1
4610,91016,0.733333333333333,1,45.7114417,-91.1942679,0.43700574047529,1,1
4610,91022,0.933333333333333,1,45.3150927,-89.6369409,0.405467109898513,1,1
4610,91308,0.8,1,45.6577778,-88.8205556,0.399019025749532,1,1
4610,91313,1,1,44.9221977,-88.9391789,0.399345601089289,1,1
4610,7026,0,0,36.0989147,-91.7354059,0.409097123807597,1,1
4610,7038,0,0,35.939336,-92.442323,0.461898423351935,1,1
4610,38311,0,0,38.5224225,-96.9117521,0.44332499751504,1,1
4610,46053,0,0,39.7216828,-78.9262269,0.569909276130002,1,1
4610,47002,0,0,41.3623417,-70.6892109,0.467288377378172,0,1
4610,52037,0,0,40.4658297,-95.2344749,0.417851874983936,0,1
4610,52137,0,0,40.4657727,-95.2344499,0.417851874983936,1,1
4610,54001,0,0,40.5520447,-95.7947529,0.405708832185381,1,1
4610,59002,0,0,39.3852634,-75.3494715,0.4090788897909,1,1
4610,63003,0,0,34.1327657,-77.8775469,0.491448738386477,0,1
4610,67001,0,0,34.5662622,-94.7071599,0.412802528829417,1,1
4610,67063,0,0,36.3215256,-94.6654907,0.434132304314756,1,1
4610,72022,0,0,41.6588017,-77.1203469,0.434235841906898,1,1
4610,72026,0,0,41.4526027,-77.2776099,0.438463382117215,0,1
4610,72055,0,0,40.2195367,-79.2174209,0.472657599123931,0,1
4610,72058,0,0,40.6677047,-78.5766909,0.453988842843239,1,1
4610,72089,0,0,39.9992837,-79.4499739,0.505802707870075,0,1
4610,72189,0,0,39.9853173,-79.4174638,0.491853204671758,1,1
4610,91003,0,0,46.0670957,-91.8218079,0.424336561855286,1,1
4610,91011,0,0,45.9602047,-92.4981849,0.487221666588024,0,1
4610,91026,0,0,45.4638297,-88.7750249,0.41562436663525,0,1
4610,91027,0,0,45.3745537,-88.6286329,0.400245160653571,1,1
4610,91304,0,0,45.7427327,-92.4933019,0.425327099094805,1,1
4610,91305,0,0,45.8488177,-91.3051159,0.447984341096996,1,1
4620,17047,1,1,38.5112521,-106.5542061,0.394851108979847,1,1
4620,17052,1,1,37.7907487,-108.0204389,0.379069796637347,1,1
4620,17217,0.733333333333333,1,38.7474207,-106.431206,0.427307584090194,1,1
4620,17222,1,1,37.7801857,-108.0888449,0.425482066865955,1,1
4620,17309,1,1,39.0799673,-107.3678337,0.395764092362916,1,1
4620,17367,1,1,38.0540197,-106.8645557,0.412605632542457,1,1
4620,60052,0.866666666666667,1,36.4327042,-107.4794163,0.443067727530795,1,1
4620,85156,1,1,40.5815707,-111.0483399,0.481912182469757,1,1
4620,85174,0.866666666666667,1,40.0466577,-111.28122,0.397713233910978,0,1
4620,85206,1,1,40.2440617,-111.1566919,0.38865670564333,1,1
4620,17041,0,0,39.0800627,-105.4160009,0.33974076746571,1,1
4620,17368,0,0,38.1502227,-105.5137559,0.343294843377557,0,1
4620,17410,0,0,39.1305537,-106.1788927,0.398889928036464,1,1
4620,33003,0,0,47.2505272,-115.8109268,0.362366098993223,0,1
4620,53003,0,0,48.8084087,-113.4130179,0.339126088197058,0,1
4620,53039,0,0,45.5761407,-110.7878949,0.381282185623273,1,1
4620,53103,0,0,48.808387,-113.41292,0.339126088197058,1,1
4620,60007,0,0,35.7834627,-108.0570609,0.3390321034645,0,1
4620,60008,0,0,35.7840111,-107.2646486,0.466457222585021,0,1
4620,60058,0,0,35.4463117,-107.4433369,0.380863627777322,0,1
4620,60158,0,0,35.4463117,-107.443336,0.380863627777322,1,1
4620,85006,0,0,40.0466577,-111.2812269,0.397713233910978,0,1
4620,85106,0,0,40.2788117,-111.2188649,0.46424101694532,0,1
4620,85107,0,0,40.8753817,-110.8317029,0.426836834186132,1,1
4620,85157,0,0,40.5509217,-110.7313849,0.366374915743616,0,1
4620,85257,0,0,40.5507558,-110.7307569,0.366374915743616,1,1
4620,85306,0,0,40.6360057,-111.3142929,0.463092743846457,0,1
4620,89068,0,0,48.5322757,-120.3033679,0.399719239416434,1,1
4630,3420,0.933333333333333,1,63.6093407,-142.3235417,0.945542052789381,NA,1
4630,50033,1,1,47.7051868,-91.5398453,0.691637732831489,1,1
4630,57010,0.933333333333333,1,47.86874,-59.19222,0.935816189377248,1,1
4640,6014,1,1,34.6437087,-112.4327389,0.695518110551994,NA,1
4640,17017,0.933333333333333,1,38.5137277,-106.7550729,0.653630700288391,1,1
4640,17046,0.733333333333333,1,38.5920517,-106.9174979,0.746224169101242,1,1
4640,17052,1,1,37.7907487,-108.0204389,0.641595605563781,1,1
4640,17209,0.8,1,39.6468148,-107.6169662,0.53989027480246,1,1
4640,17222,0.666666666666667,1,37.7801857,-108.0888449,0.766253396284384,0,1
4640,60028,1,1,32.9576087,-105.7457016,0.653241074666869,NA,1
4640,60078,0.4,1,32.5687748,-105.5729156,0.624620408611495,NA,1
4640,60107,0.933333333333333,1,35.2666767,-108.1239789,0.607496399156375,1,1
4640,17018,0,0,38.025678,-105.8127155,0.610657233818049,0,1
4641,3321,0.8,1,59.4178465,-139.0217497,0.892450788538082,1,1
4641,14098,1,1,38.7202247,-121.0356899,0.813738688389522,NA,1
4641,14189,1,1,37.2521703,-121.6774341,0.667716260395212,1,1
4641,14193,0.866666666666667,1,38.3407717,-123.0480649,0.717357933907764,1,1
4641,89002,1,1,48.1127527,-123.3860549,0.639787514604878,NA,1
4641,14202,0,0,38.3795127,-122.5143889,0.651571294469336,0,1
4641,14302,0,0,38.3796305,-122.5109615,0.641747191265863,1,1
4650,46005,0.933333333333333,1,39.6151476,-78.8123259,0.48870368232427,1,1
4650,46037,0.933333333333333,1,39.10312,-76.192383,0.482253286691056,1,1
4650,63101,1,1,33.9225168,-78.2125169,0.468001986883959,1,1
4650,63308,1,1,35.1436807,-82.8386369,0.474312952912991,1,1
4650,72091,1,1,39.7803177,-78.9557489,0.493807397196733,1,1
4650,7038,0,0,35.939336,-92.442323,0.516772402546307,1,1
4650,46053,0,0,39.7216828,-78.9262269,0.522299580020896,1,1
4650,63003,0,0,34.1327657,-77.8775469,0.529248673366187,0,1
4650,80001,0,0,32.7927447,-80.1081539,0.651284590275738,0,1
4650,80059,0,0,32.5362314,-80.6830998,0.53226500731527,1,1
4660,11402,0.933333333333333,1,48.82305,-124.05783,0.367065467422671,1,1
4660,17309,0.933333333333333,1,39.0799673,-107.3678337,0.350194321258944,1,1
4660,46005,0.2,1,39.6151476,-78.8123259,0.32208954199952,0,1
4660,49017,0.333333333333333,1,44.4308,-86.1283614,0.350266306652155,NA,1
4660,49033,0.866666666666667,1,43.0602167,-85.8872149,0.40365161774769,1,1
4660,53002,1,1,48.1080187,-114.4619289,0.348740724933248,1,1
4660,53015,0.866666666666667,1,47.1824757,-113.9489899,0.331505381339406,1,1
4660,53064,1,1,47.0312302,-114.3938692,0.355773198181846,0,1
4660,53074,0.8,1,47.6601727,-114.1345589,0.31034127748713,0,1
4660,61053,1,1,42.6805707,-78.8216099,0.326288628415575,1,1
4660,64008,0.8,1,47.9619307,-97.4077439,0.286456484077781,NA,1
4660,69142,1,1,46.0240767,-123.368287,0.342224697443107,1,1
4660,72060,0.466666666666667,1,40.9149712,-78.0608234,0.292419034736835,0,1
4660,72061,0.733333333333333,1,40.428119,-78.203532,0.283686582503788,1,1
4660,72062,0.666666666666667,1,40.4467888,-78.339499,0.311151996474597,0,1
4660,72063,0.333333333333333,1,40.7309987,-78.2178879,0.309449980279715,0,1
4660,72064,0.733333333333333,1,40.5712157,-78.1386279,0.289445130595042,0,1
4660,72091,0.933333333333333,1,39.7803177,-78.9557489,0.311538051809762,0,1
4660,72155,1,1,40.1983067,-79.2656249,0.294433508015778,1,1
4660,89002,1,1,48.1127527,-123.3860549,0.290406471355717,NA,1
4660,89078,0.933333333333333,1,46.5431147,-123.4697269,0.307607585320654,1,1
4660,11002,0,0,48.4223,-124.05527,0.321560490525693,0,1
4660,33007,0,0,45.8813157,-116.1124649,0.289616258605172,0,1
4660,33028,0,0,42.9309637,-111.5524589,0.285635292804418,0,1
4660,46053,0,0,39.7216828,-78.9262269,0.342556188768366,0,1
4660,49019,0,0,43.4369027,-86.2366709,0.390754547986121,0,1
4660,49021,0,0,42.5137079,-86.1296892,0.304956798161388,0,1
4660,49037,0,0,42.6383227,-85.8399439,0.29967939139888,0,1
4660,50027,0,0,46.4410069,-95.9888795,0.358582859551222,0,1
4660,50029,0,0,46.9200866,-96.6109471,0.349384965063473,1,1
4660,50030,0,0,46.0800609,-96.4727186,0.287263445200931,1,1
4660,50070,0,0,46.1225194,-95.8646727,0.337012191828503,0,1
4660,53014,0,0,47.7185447,-114.2006069,0.315518085685866,0,1
4660,53063,0,0,47.6497425,-115.17429,0.297266623204735,1,1
4660,61061,0,0,42.5000587,-79.2614209,0.324863253809594,0,1
4660,64002,0,0,46.4854717,-97.0100549,0.301696821044812,0,1
4660,64003,0,0,46.7477197,-98.4812089,0.288825472401418,0,1
4660,64007,0,0,47.845638,-97.6029243,0.29594706051065,1,1
4660,64027,0,0,46.4129929,-96.7567323,0.32506607876656,0,1
4660,64127,0,0,46.42754,-96.75673,0.325979913407529,0,1
4660,66040,0,0,40.8786396,-82.1083506,0.288054570741187,1,1
4660,69001,0,0,45.76385,-123.3149615,0.323658125447521,1,1
4660,72030,0,0,41.8749574,-76.903319,0.319398763011637,0,1
4660,72051,0,0,40.4687597,-79.6681819,0.282662821113748,0,1
4660,72059,0,0,40.335141,-78.329529,0.298192116221119,1,1
4660,72089,0,0,39.9992837,-79.4499739,0.315777554270363,0,1
4660,72189,0,0,39.9853173,-79.4174638,0.301188370898819,0,1
4660,89018,0,0,46.0083647,-122.3448409,0.374689715426386,0,1
4660,89032,0,0,48.3856347,-117.2723999,0.313311424361194,1,1
4660,91069,0,0,42.6113857,-88.0517639,0.314826484575418,1,1
4661,3119,1,1,59.7967661,-151.7956533,0.757243962054966,1,1
4661,3125,0.8,1,59.4439512,-139.5646039,0.733623463160747,1,1
4661,3319,1,1,59.6464107,-151.560698,0.847392127689745,1,1
4661,3321,0.8,1,59.4178465,-139.0217497,0.896338909909032,1,1
4670,46003,1,1,39.4387843,-79.1698659,0.798063580164845,NA,1
4670,46052,0.933333333333333,1,39.3377737,-79.3101889,0.74561109261913,NA,1
4670,46102,0.6,1,39.5399409,-79.1662387,0.804043139256515,NA,1
4670,61029,1,1,42.5686667,-75.1557779,0.655407189410631,NA,1
4670,61034,0.933333333333333,1,42.4378997,-75.0998799,0.710415183380411,NA,1
4670,61045,0.666666666666667,1,42.2779527,-77.9436889,0.93424010838753,NA,1
4670,61056,0.8,1,42.2769437,-78.8989789,0.725784794238557,NA,1
4670,61057,0.266666666666667,1,42.5957057,-78.3611669,0.705129248079147,NA,1
4670,61059,0.8,1,42.0548007,-78.9408579,0.839177066846077,NA,1
4670,61111,0.866666666666667,1,42.0836187,-78.5902949,0.871756272749744,NA,1
4670,61121,0.866666666666667,1,42.0781957,-74.9852279,0.796531978130799,NA,1
4670,72006,0.6,1,41.5335247,-79.3470999,0.732544437692043,NA,1
4670,72009,0.4,1,41.2987587,-79.0916519,0.706431822931329,NA,1
4670,72010,0.733333333333333,1,41.6359508,-79.0433273,0.83387180720837,NA,1
4670,72012,0.733333333333333,1,41.3997727,-79.2031479,0.720812761315503,NA,1
4670,72013,1,1,41.1631773,-78.0649572,0.724086473033017,NA,1
4670,72015,0.866666666666667,1,41.6864267,-78.3955159,0.838392854252348,NA,1
4670,72016,0.666666666666667,1,41.5603287,-78.8505629,0.837267234588482,NA,1
4670,72017,0.466666666666667,1,41.4207597,-78.7387779,0.836661469802437,NA,1
4670,72023,0.666666666666667,1,41.553018,-77.9672237,0.881166306010221,NA,1
4670,72034,0.8,1,41.4410897,-76.9073399,0.763121143035936,NA,1
4670,72090,0.466666666666667,1,39.8744757,-79.0688169,0.813450691812164,NA,1
4670,72091,0.2,1,39.7803177,-78.9557489,0.760624597748314,NA,1
4670,72107,0.933333333333333,1,41.9931298,-79.1534323,0.788146901818171,NA,1
4670,72126,1,1,41.4517767,-77.2775949,0.821497019608876,NA,1
4670,72132,0.933333333333333,1,41.546735,-76.9628251,0.814325147514101,NA,1
4680,3004,0.933333333333333,1,64.2556227,-146.0769649,0.560473390998004,1,1
4680,3041,0.933333333333333,1,64.5464143,-146.9948586,0.669237712436289,1,1
4680,3224,0.8,1,56.4599307,-132.3798899,0.800346217568901,NA,1
4680,3418,1,1,65.0076556,-150.6131749,0.771742419456231,1,1
4690,14435,1,1,40.8879703,-123.6046832,0.541434325966632,1,1
4690,17017,0.733333333333333,1,38.5137277,-106.7550729,0.773070280980135,0,1
4690,17046,1,1,38.5920517,-106.9174979,0.725701098500105,1,1
4690,17047,1,1,38.5112521,-106.5542061,0.669663486409296,1,1
4690,69252,1,1,42.8675627,-121.8315359,0.620446842354286,1,1
4690,85174,1,1,40.0466577,-111.28122,0.574501979325121,1,1
4690,85006,0,0,40.0466577,-111.2812269,0.574501979325121,0,1
4740,3408,0.8,1,68.4265923,-149.3473217,0.560071822334765,1,1
4740,89053,0.466666666666667,1,47.9693587,-123.4988999,0.423601570829842,NA,1
4740,50029,0,0,46.9200866,-96.6109471,0.408476693595782,1,1
4740,50030,0,0,46.0800609,-96.4727186,0.430405777189667,0,1
4740,64002,0,0,46.4854717,-97.0100549,0.44904172831155,1,1
4740,64027,0,0,46.4129929,-96.7567323,0.453417214828891,0,1
4740,64127,0,0,46.42754,-96.75673,0.453303993448306,1,1
4750,3319,1,1,59.6464107,-151.560698,0.518404593992166,1,1
4750,17017,1,1,38.5137277,-106.7550729,0.668835027054624,1,1
4750,17046,1,1,38.5920517,-106.9174979,0.646387533107157,1,1
4750,17047,1,1,38.5112521,-106.5542061,0.628100759995012,1,1
4750,17309,1,1,39.0799673,-107.3678337,0.503036163587638,1,1
4750,11236,0,0,51.79483,-123.07011,0.483496368567424,0,1
4770,25031,1,1,26.9657323,-80.3854635,0.720652914930247,1,1
4770,25073,1,1,27.7611546,-81.4536353,0.579759315993733,1,1
4770,25074,1,1,27.2364427,-80.5471555,0.730383602156106,1,1
4770,25030,0,0,27.9626301,-80.9673345,0.513055684732838,1,1
4770,25088,0,0,26.750328,-80.902032,0.58505047262732,1,1
4770,25176,0,0,26.6850447,-80.3893099,0.58626895450124,0,1
4770,38311,0,0,38.5224225,-96.9117521,0.517257160200021,1,1
4780,3125,0.866666666666667,1,59.4439512,-139.5646039,0.905614420826209,1,1
4780,3224,0.933333333333333,1,56.4599307,-132.3798899,0.772478504445132,NA,1
4780,3321,1,1,59.4178465,-139.0217497,0.91235768801521,1,1
4780,89002,0.866666666666667,1,48.1127527,-123.3860549,0.746376798600087,NA,1
4840,3319,0.933333333333333,1,59.6464107,-151.560698,0.750197540269917,NA,1
4840,69003,0.866666666666667,1,45.0787281,-121.9218136,0.707950434887714,NA,1
4840,89043,0.666666666666667,1,46.4024557,-121.5554509,0.887103438285788,NA,1
4840,89053,1,1,47.9693587,-123.4988999,0.794725279095448,1,1
4860,3321,0.866666666666667,1,59.4178465,-139.0217497,0.363031157123025,1,1
4860,3408,0.6,1,68.4265923,-149.3473217,0.375014958547634,1,1
4860,3409,0.866666666666667,1,68.8572136,-148.8351789,0.412222302190533,1,1
4860,17217,1,1,38.7474207,-106.431206,0.363814811305908,1,1
4860,17367,1,1,38.0540197,-106.8645557,0.362206578543545,1,1
4860,49017,0.866666666666667,1,44.4308,-86.1283614,0.417641758835845,NA,1
4860,49018,0.466666666666667,1,43.9040607,-86.2186454,0.418404360746165,NA,1
4860,49131,0.2,1,43.7069417,-85.4353239,0.354060590658912,NA,1
4860,61045,0.866666666666667,1,42.2779527,-77.9436889,0.460200387647276,NA,1
4860,61056,0.4,1,42.2769437,-78.8989789,0.402270296263826,NA,1
4860,61057,0.0666666666666667,1,42.5957057,-78.3611669,0.351031884152531,NA,1
4860,61111,0.133333333333333,1,42.0836187,-78.5902949,0.419771622808235,NA,1
4860,61121,0.333333333333333,1,42.0781957,-74.9852279,0.344565026472529,NA,1
4860,72006,0.533333333333333,1,41.5335247,-79.3470999,0.38739086743135,NA,1
4860,72009,0.266666666666667,1,41.2987587,-79.0916519,0.347343171092123,NA,1
4860,72010,0.8,1,41.6359508,-79.0433273,0.435545682296284,NA,1
4860,72012,0.666666666666667,1,41.3997727,-79.2031479,0.368514937292728,NA,1
4860,72013,0.466666666666667,1,41.1631773,-78.0649572,0.357388121661614,NA,1
4860,72015,0.533333333333333,1,41.6864267,-78.3955159,0.388557563187941,NA,1
4860,72016,0.533333333333333,1,41.5603287,-78.8505629,0.409501589170485,NA,1
4860,72017,0.533333333333333,1,41.4207597,-78.7387779,0.389215767026809,NA,1
4860,72023,0.6,1,41.553018,-77.9672237,0.422950559610611,NA,1
4860,72034,1,1,41.4410897,-76.9073399,0.420649593144321,NA,1
4860,72107,0.266666666666667,1,41.9931298,-79.1534323,0.428690754857662,NA,1
4860,72126,0.866666666666667,1,41.4517767,-77.2775949,0.432259753174315,NA,1
4860,72132,0.933333333333333,1,41.546735,-76.9628251,0.48619835112825,NA,1
4860,85174,1,1,40.0466577,-111.28122,0.349891248475835,1,1
4860,91015,1,1,45.8737727,-91.2353139,0.348518139492453,1,1
4860,91019,0.666666666666667,1,45.6572627,-90.1872869,0.387908843127449,1,1
4860,91020,0.8,1,45.3240447,-90.0875099,0.355532043320797,1,1
4860,91022,0.933333333333333,1,45.3150927,-89.6369409,0.345824623845358,1,1
4860,91024,0.933333333333333,1,45.9284757,-89.1549899,0.349781193960606,1,1
4860,91308,0.933333333333333,1,45.6577778,-88.8205556,0.394455679627209,1,1
4860,33003,0,0,47.2505272,-115.8109268,0.383542679331398,0,1
4860,33202,0,0,47.250284,-116.0228279,0.380458903394849,0,1
4860,49005,0,0,46.1592602,-88.3744415,0.386956740607447,1,1
4860,49006,0,0,46.6434788,-88.3398026,0.349216598381418,0,1
4860,49007,0,0,46.0873471,-88.159086,0.357785179653722,1,1
4860,49008,0,0,46.2388167,-88.7363589,0.388624407998736,1,1
4860,85006,0,0,40.0466577,-111.2812269,0.349891248475835,0,1
4860,85106,0,0,40.2788117,-111.2188649,0.369593232797751,0,1
4860,85306,0,0,40.6360057,-111.3142929,0.37198877872322,0,1
4860,89018,0,0,46.0083647,-122.3448409,0.490378473316938,0,1
4860,89060,0,0,46.2535997,-121.9808499,0.355977060957217,1,1
4860,89080,0,0,46.0844837,-121.8129269,0.358591257006908,1,1
4860,91021,0,0,45.2325217,-89.2840419,0.360021431718362,0,1
4860,91025,0,0,45.8427157,-88.8778549,0.384701326142016,1,1
4860,91026,0,0,45.4638297,-88.7750249,0.406170497340599,0,1
4860,91027,0,0,45.3745537,-88.6286329,0.384783658647357,1,1
4860,91306,0,0,45.8427177,-90.6226889,0.380803257799937,1,1
4860,91307,0,0,45.6998027,-89.1251229,0.368233769694058,1,1
4880,7023,1,1,35.7806777,-93.0696409,0.31389774396667,1,1
4880,7028,1,1,36.1206137,-93.2802279,0.317728209855346,1,1
4880,14071,1,1,38.0453507,-122.8668979,0.331713880521347,0,1
4880,14108,1,1,36.4530827,-121.6956939,0.361478828984801,1,1
4880,14193,0.933333333333333,1,38.3407717,-123.0480649,0.385199889765538,1,1
4880,14319,0.533333333333333,1,37.1650627,-122.2276839,0.362833823226834,0,1
4880,17315,0.866666666666667,1,38.0687767,-108.4608309,0.29682320872016,1,1
4880,17372,0.666666666666667,1,37.4432477,-108.4743579,0.304242008894204,1,1
4880,25022,1,1,28.1788407,-81.8605659,0.343019107520351,1,1
4880,25024,0.866666666666667,1,27.3232866,-81.4189503,0.328736101237981,1,1
4880,25025,0.266666666666667,1,28.7481187,-80.8712309,0.363887470947371,0,1
4880,25027,1,1,27.6610372,-82.1462286,0.311518555729182,1,1
4880,25031,0.4,1,26.9657323,-80.3854635,0.383953341011271,0,1
4880,25067,1,1,28.1011187,-80.8980039,0.376961509595569,1,1
4880,25069,0.933333333333333,1,28.3225489,-81.3372759,0.382417012632999,1,1
4880,25073,1,1,27.7611546,-81.4536353,0.36772142253093,1,1
4880,25074,0.933333333333333,1,27.2364427,-80.5471555,0.401056990919901,1,1
4880,25086,0.933333333333333,1,26.9459847,-81.7610009,0.30705456427973,0,1
4880,25175,0.933333333333333,1,27.8610752,-80.4489977,0.38661727945355,1,1
4880,34022,1,1,40.6514497,-90.9814019,0.305542030944113,1,1
4880,34038,1,1,39.799577,-90.4109104,0.327760959497929,1,1
4880,34041,1,1,39.4800841,-89.2690071,0.301069867772778,0,1
4880,34042,0.866666666666667,1,39.3998674,-89.2049844,0.295967548655891,1,1
4880,34071,1,1,40.3045239,-90.1357207,0.307100892560055,1,1
4880,34074,1,1,39.2888385,-90.550608,0.305891629174175,1,1
4880,34075,0.933333333333333,1,39.3988002,-89.8313118,0.316256476936471,0,1
4880,34304,1,1,41.0847167,-90.9006359,0.317419512308909,1,1
4880,34312,1,1,39.8173797,-90.4058819,0.327755960573202,1,1
4880,36001,1,1,40.7698922,-91.6797963,0.313103578237553,1,1
4880,36013,1,1,41.6586017,-94.1444549,0.323735531992776,1,1
4880,36015,0.466666666666667,1,41.4483667,-95.7265309,0.314508599510973,1,1
4880,38006,1,1,37.3190352,-97.349158,0.301277313134536,1,1
4880,38007,1,1,37.2322087,-97.2582029,0.321970435629081,1,1
4880,38014,1,1,38.9715017,-95.9097289,0.319676163861581,1,1
4880,38015,1,1,38.5354618,-95.8576087,0.310479144107665,1,1
